EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata,bayes_rawdata,bayes_atdata
0,0.7629074454307556,1.0656721591949463,1.2193503379821777,0.8927274942398071,0.8311977386474609,0.8034075498580933
1,0.7561120390892029,1.073752522468567,1.2073067426681519,0.890502393245697,0.8180658221244812,0.8007429838180542
2,0.774006724357605,1.124787449836731,1.2544227838516235,0.9153701663017273,0.832082986831665,0.8106749057769775
3,0.7645101547241211,1.0995502471923828,1.2605150938034058,0.9027298092842102,0.8242771625518799,0.800123929977417
4,0.7416979670524597,1.0543287992477417,1.2385852336883545,0.8797099590301514,0.8160310387611389,0.7782990336418152
5,0.746147632598877,1.057538390159607,1.2292360067367554,0.8778914213180542,0.8151232004165649,0.781654953956604
6,0.7628886103630066,1.0879501104354858,1.2342283725738525,0.904881477355957,0.826249897480011,0.8039957284927368
7,0.7206774950027466,1.0108968019485474,1.2184845209121704,0.8554689288139343,0.8093162775039673,0.7655254006385803
8,0.7400942444801331,1.0318365097045898,1.1615244150161743,0.8377390503883362,0.8079166412353516,0.7785586714744568
9,0.7444823384284973,1.0580668449401855,1.2422839403152466,0.878602921962738,0.8160716891288757,0.7834967374801636
